ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:33:38"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   1543038
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	      91.82264
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  92.145"	" 2,  92.016"	" 3,  92.005"	" 4,  91.892"	" 5,  92.050"	" 6,  91.791"	" 7,  92.348"	" 8,  92.003"	" 9,  91.871"	"10,  91.823"	
  3.07200E+000	  7.79380E-005	  2.15299E-004	 -4.05075E-004	  2.26686E-004	  4.26530E-004	 -2.39397E-004	  1.08328E-004	 -4.39853E-005	  2.77731E-004	  5.20211E-005	  1.61242E-004	
  3.27680E+000	 -1.14428E-004	  1.79425E-004	 -4.82015E-004	 -3.88721E-004	  5.16549E-004	  7.90913E-005	 -4.62534E-004	  2.94684E-004	 -8.26031E-005	 -6.16315E-004	 -1.81842E-004	
  3.68640E+000	 -6.39435E-006	  6.77504E-004	 -4.25761E-004	 -5.68090E-004	 -1.48637E-004	  1.35309E-005	 -2.37213E-005	  4.48164E-004	  1.01923E-004	 -2.06438E-004	  6.75829E-005	
  4.09600E+000	 -1.99684E-004	 -1.39936E-004	  2.60182E-004	 -5.11861E-004	 -6.77594E-005	  1.01716E-004	 -6.90828E-004	 -8.82347E-005	 -8.15249E-004	 -2.93889E-004	  2.49021E-004	
  4.50560E+000	 -1.72992E-004	  9.74076E-005	 -1.40125E-004	  3.65565E-006	  5.30725E-004	 -1.98577E-004	 -1.29245E-004	 -3.11322E-004	 -2.69036E-004	 -1.18957E-003	 -1.23837E-004	
  4.91520E+000	 -1.65361E-005	 -1.03612E-003	 -3.30622E-004	  3.65014E-004	  1.53558E-005	 -2.81748E-004	  9.78399E-004	  2.56479E-004	  7.58660E-005	 -4.96914E-004	  2.88929E-004	
  5.32480E+000	 -5.14791E-005	 -1.12039E-003	 -2.24201E-004	  2.95346E-004	 -2.45791E-004	  1.91831E-004	  1.12910E-004	  7.36410E-004	 -6.86543E-004	 -4.05390E-005	  4.66181E-004	
  5.73440E+000	 -5.75485E-005	 -1.94478E-004	 -7.94121E-004	 -3.30287E-004	 -2.04628E-004	  3.33448E-004	  8.04900E-004	 -2.26602E-004	 -4.24475E-005	 -3.38723E-004	  4.17453E-004	
  6.14400E+000	 -8.77067E-005	  3.27366E-004	 -1.01585E-003	 -2.10454E-004	 -1.19751E-004	 -3.45332E-005	 -1.39835E-004	 -2.70715E-004	  2.11583E-004	  8.00691E-006	  3.67113E-004	
  6.55360E+000	 -1.10984E-005	  7.60328E-004	 -9.92274E-004	  1.76597E-004	 -2.17312E-004	 -2.94447E-004	  3.91145E-006	 -3.87037E-004	  3.18833E-004	  2.84820E-004	  2.35597E-004	
  7.37280E+000	  1.61219E-004	  4.34164E-004	  2.68316E-005	 -3.46546E-004	 -2.86082E-006	 -4.11938E-005	  5.56650E-004	 -1.82486E-004	  8.09431E-005	  3.83144E-005	  1.04837E-003	
  8.19200E+000	  7.28600E-005	  1.44294E-004	 -2.25796E-004	  4.03157E-004	  4.19394E-004	 -3.97078E-004	  1.58717E-004	 -2.63211E-004	 -2.52925E-005	 -2.26726E-004	  7.41143E-004	
  9.01120E+000	  3.81384E-005	 -1.99869E-004	  4.33947E-005	  2.80327E-004	  3.52985E-004	 -2.44015E-004	  4.77336E-004	 -1.03561E-004	  9.04739E-005	 -3.99414E-004	  8.37259E-005	
  9.83040E+000	  1.94789E-004	  6.00502E-004	  1.68768E-004	  4.58377E-004	  4.92542E-004	  4.80698E-004	 -4.24144E-004	  2.44249E-004	  8.21243E-006	 -6.78690E-004	  5.97379E-004	
  1.06496E+001	  1.72560E-004	  6.39643E-004	  2.86587E-004	  3.33242E-004	  6.06202E-004	 -4.71451E-004	  2.97200E-004	 -2.96470E-004	 -3.31998E-004	  1.25630E-004	  5.37013E-004	
  1.14688E+001	 -2.03658E-005	  7.50678E-004	 -3.06855E-004	 -1.38493E-004	  2.99262E-004	 -2.07593E-004	  5.71352E-004	 -1.70707E-004	 -4.96135E-004	 -1.94422E-004	 -3.10745E-004	
  1.22880E+001	 -4.66543E-005	 -5.40306E-005	 -1.85736E-004	 -3.80859E-004	 -3.86647E-005	 -2.94018E-004	 -1.67366E-004	  8.79698E-005	 -5.17688E-004	  9.90908E-005	  9.84759E-004	
  1.31072E+001	 -2.60102E-005	  1.27472E-004	  2.12185E-004	 -2.65950E-004	 -2.77968E-004	 -3.75078E-004	 -2.58394E-004	  6.33017E-005	 -2.82956E-004	  2.98295E-004	  4.98991E-004	
  1.47456E+001	 -7.59199E-005	  1.00274E-004	 -5.21943E-004	 -2.13342E-004	 -3.36104E-004	 -2.42835E-004	  2.28077E-005	  1.80897E-004	  1.72197E-004	  7.76550E-005	  1.19486E-006	
  1.63840E+001	 -5.53926E-005	  1.27049E-004	 -3.85303E-004	  7.01556E-005	 -2.95103E-004	  5.65852E-005	  2.97174E-004	 -7.43051E-005	  4.56798E-005	 -1.19845E-007	 -3.95739E-004	
  1.80224E+001	  8.16064E-005	 -1.40611E-004	  1.27149E-004	  4.63422E-004	 -1.62808E-004	 -2.59573E-004	  6.41447E-005	  7.02641E-004	  3.58046E-005	 -1.16992E-004	  1.02887E-004	
  1.96608E+001	  4.16078E-006	  4.10256E-004	 -1.84466E-004	 -3.21703E-005	 -3.55892E-004	 -9.76250E-005	  4.35925E-004	  8.64284E-005	  8.06407E-005	 -5.25563E-004	  2.24074E-004	
  2.12992E+001	 -7.26878E-005	 -2.36999E-004	 -6.48698E-004	 -2.39447E-005	  3.41537E-004	 -1.31522E-004	  4.84598E-004	 -4.90208E-004	 -2.91190E-004	 -2.51945E-004	  5.21494E-004	
  2.29376E+001	 -2.24578E-004	 -7.40624E-005	 -6.78010E-004	 -4.92124E-004	 -2.75094E-004	 -2.30471E-004	 -5.97276E-004	 -7.36575E-005	  2.26144E-004	 -1.65097E-004	  1.13869E-004	
  2.45760E+001	 -5.63109E-005	  2.18490E-004	  6.13239E-005	  1.57845E-004	 -5.01992E-004	  1.66216E-004	 -3.33863E-004	 -1.42422E-005	 -2.59015E-004	 -2.12710E-004	  1.54839E-004	
  2.62144E+001	  1.01700E-004	  2.17271E-004	 -1.91632E-004	  2.10163E-004	 -6.40129E-005	  1.57930E-004	  2.11062E-004	  1.42598E-004	  9.74239E-005	 -1.52031E-004	  3.88229E-004	
  2.94912E+001	  2.04005E-005	 -1.58851E-004	  3.22053E-004	 -4.17568E-005	 -1.84338E-004	  1.49705E-005	 -1.89601E-004	  9.80726E-005	  1.96176E-004	  1.30768E-004	  1.65104E-005	
  3.27680E+001	 -4.11472E-005	 -2.86948E-005	 -4.01076E-004	 -2.13280E-004	  1.84922E-004	  3.73937E-005	 -7.87870E-005	  1.24382E-004	  2.46443E-004	 -2.54965E-004	 -2.78097E-005	
  3.60448E+001	 -9.32482E-005	 -3.75351E-005	 -3.74981E-005	  8.32224E-006	 -1.01788E-004	 -1.54837E-004	 -1.94078E-004	  1.45391E-004	 -2.14631E-004	 -2.78021E-004	 -6.78059E-005	
  3.93216E+001	  4.99109E-005	 -2.63000E-004	 -1.95055E-004	 -1.76039E-004	 -3.95801E-005	  3.35231E-004	  4.30302E-004	  1.18383E-004	  8.22833E-005	  5.30820E-005	  1.53501E-004	
  4.25984E+001	  9.96098E-005	 -6.35610E-006	  8.17618E-005	  1.87988E-004	 -1.47411E-004	  1.45255E-004	 -1.34892E-004	  5.43561E-004	  3.21959E-004	  2.22080E-004	 -2.17846E-004	
  4.58752E+001	 -6.46266E-005	 -6.50703E-005	 -5.89054E-005	  7.70150E-005	 -5.07288E-005	 -2.84057E-004	 -3.34351E-004	 -4.19547E-005	 -4.45325E-005	  4.13706E-004	 -2.57388E-004	
  4.91520E+001	 -5.54878E-006	  2.63606E-004	 -3.94421E-004	 -1.91219E-004	 -8.69221E-005	  1.00975E-004	  4.94196E-004	  6.06789E-005	  3.03542E-005	 -1.20018E-004	 -2.12719E-004	
  5.24288E+001	 -2.41678E-005	  1.10215E-005	 -8.31235E-005	 -2.46696E-005	 -7.92592E-006	 -8.13847E-006	  2.44201E-004	 -3.32942E-004	 -9.44852E-005	  5.98392E-005	 -5.45456E-006	
  5.89824E+001	 -3.39451E-005	 -3.95001E-005	 -2.89584E-004	 -1.64754E-004	  2.96306E-005	 -3.02630E-005	 -2.02432E-005	  2.88532E-004	  1.95866E-006	 -3.28666E-006	 -1.11942E-004	
  6.55360E+001	  5.74773E-005	  2.83277E-005	  1.48974E-004	  8.21278E-005	  6.77831E-005	  1.83057E-004	 -9.93239E-005	 -4.16660E-005	  6.53732E-005	  4.15827E-005	  9.85374E-005	
  7.20896E+001	  6.39051E-005	  1.94105E-004	 -1.31633E-004	  1.25431E-004	  1.68090E-005	  2.00669E-005	  8.25355E-005	  3.04054E-004	  8.46078E-005	  3.92931E-005	 -9.62180E-005	
  7.86432E+001	 -4.79846E-006	  2.61563E-004	  9.99260E-006	  5.89759E-005	 -1.41253E-004	  1.94934E-004	 -4.61069E-005	 -2.35553E-004	 -1.48139E-004	  1.14907E-004	 -1.17305E-004	
  8.51968E+001	 -9.50124E-005	 -2.33979E-004	  2.39236E-004	 -1.90248E-005	 -2.07415E-004	 -9.95991E-005	 -8.61929E-005	 -1.61673E-004	 -1.61465E-005	 -3.03159E-004	 -6.21701E-005	
  9.17504E+001	  4.07436E-005	  4.81657E-005	 -9.92319E-005	  7.20057E-005	  5.75047E-005	  2.22137E-004	 -4.97263E-005	  8.99436E-005	  2.13459E-004	  1.79326E-004	 -3.26148E-004	
  9.83040E+001	  2.79912E-005	  4.39813E-005	 -1.45458E-004	 -1.36194E-004	  2.21897E-004	  9.81130E-005	 -2.16937E-004	  1.59692E-004	  1.07264E-004	  7.13152E-005	  7.62380E-005	
  1.04858E+002	 -1.10111E-005	 -8.98559E-005	  2.40248E-005	 -6.56629E-006	  2.64791E-006	 -2.26407E-004	 -8.56963E-005	  4.80486E-005	 -1.04065E-004	  2.69121E-004	  5.86368E-005	
  1.17965E+002	  2.47288E-005	  9.23134E-005	  4.50075E-006	  5.95959E-005	  1.40115E-004	  1.41951E-004	 -1.71547E-004	  1.14652E-004	 -8.70891E-005	 -1.11317E-004	  6.41134E-005	
  1.31072E+002	  4.22016E-005	 -1.09541E-005	 -5.08002E-005	 -1.12278E-004	  1.12657E-004	  5.07587E-005	 -7.86465E-005	  2.06019E-005	  2.56587E-004	 -1.97693E-005	  2.53859E-004	
  1.44179E+002	  8.50005E-005	  6.70107E-005	  1.58238E-004	 -7.97036E-005	  3.04829E-005	  1.32508E-005	  9.27725E-005	  4.18877E-005	  8.47675E-005	  2.71975E-004	  1.69323E-004	
  1.57286E+002	  4.11383E-006	  1.39880E-005	  1.61817E-004	 -7.71041E-005	 -2.51156E-006	  3.98064E-005	 -3.32865E-005	 -1.25793E-004	  1.52245E-004	  4.45340E-005	 -1.32557E-004	
  1.70394E+002	 -1.63738E-005	 -4.97767E-005	 -4.75909E-005	  9.81664E-005	 -1.05848E-004	 -5.01848E-005	 -1.07155E-004	  1.52575E-004	 -1.06594E-005	  1.15509E-004	 -1.58773E-004	
  1.83501E+002	 -5.51239E-006	 -8.84646E-005	 -1.00531E-004	 -1.29013E-004	  1.25448E-004	 -6.85544E-005	  1.13836E-004	  1.54206E-005	 -7.34228E-006	  3.80834E-005	  4.59940E-005	
  1.96608E+002	 -5.04925E-005	 -1.93399E-004	 -7.35058E-005	 -4.36706E-005	 -2.57443E-005	 -1.01424E-004	  1.46914E-004	  9.48565E-005	 -1.19243E-004	 -9.96858E-005	 -9.00223E-005	
  2.09715E+002	 -2.66660E-005	 -1.12543E-004	 -2.22170E-004	  1.59999E-004	 -1.58377E-004	 -3.60240E-005	  7.60888E-006	  1.00326E-004	 -6.01622E-005	  4.39490E-006	  5.02878E-005	
  2.35930E+002	 -3.09356E-005	 -1.34949E-004	  1.32610E-004	 -3.29501E-006	 -4.50962E-006	  4.84350E-005	 -1.03728E-004	 -5.05007E-005	 -5.65951E-005	 -9.61098E-005	 -4.07134E-005	
  2.62144E+002	  1.52694E-005	  5.78010E-005	 -1.32120E-004	  2.51392E-005	 -2.65639E-005	  1.18455E-004	  4.32477E-005	  6.57950E-005	  1.53356E-005	 -6.02299E-005	  4.58350E-005	
  2.88358E+002	 -2.22448E-005	 -1.01907E-005	 -6.83103E-005	 -4.85065E-005	 -2.60610E-005	  7.23171E-005	 -7.21435E-005	 -7.65014E-005	 -5.96996E-006	  3.94320E-006	  8.97460E-006	
  3.14573E+002	  1.28238E-005	  1.45673E-004	 -1.14827E-004	  1.46467E-004	 -1.02719E-004	  4.87156E-005	  1.31352E-004	  5.30590E-005	 -3.22629E-005	 -2.92959E-005	 -1.17924E-004	
  3.40787E+002	  4.88599E-006	  8.56762E-005	  1.55412E-004	  8.84514E-005	  3.29857E-005	 -6.91508E-005	 -5.08727E-005	  7.77810E-006	 -5.37580E-005	 -1.23277E-004	 -2.43845E-005	
  3.67002E+002	  5.10071E-005	  4.45475E-005	 -1.01112E-005	  3.69288E-006	 -2.77812E-006	  7.54472E-005	  1.08141E-004	  7.56182E-005	  1.43736E-005	  1.53570E-004	  4.75700E-005	
  3.93216E+002	 -2.70701E-006	  1.14369E-004	  6.64909E-005	 -2.18988E-005	 -8.17210E-005	 -2.00683E-005	  1.29769E-004	 -9.90378E-005	 -2.67099E-005	 -1.97604E-005	 -6.85022E-005	
  4.19430E+002	  3.24483E-006	  6.87415E-005	 -2.07191E-005	 -1.89315E-005	  2.88489E-005	 -7.07422E-005	  2.61219E-005	 -4.21897E-005	  2.38007E-005	 -6.29187E-005	  1.00437E-004	
  4.71859E+002	  2.13508E-006	 -1.01151E-004	  4.62784E-005	 -5.01851E-005	  8.71633E-005	  1.37021E-005	 -5.99256E-005	  6.98819E-005	 -8.63039E-006	 -4.56060E-006	  2.87777E-005	
  5.24288E+002	 -1.53016E-005	 -3.59761E-005	 -6.38513E-005	 -5.96131E-005	  7.17760E-005	  5.87776E-006	 -4.79787E-005	  7.52030E-005	 -4.35590E-005	 -1.66982E-006	 -5.32248E-005	
  5.76717E+002	 -3.46092E-005	 -7.98843E-005	 -1.23261E-005	  4.83497E-005	 -4.09702E-005	 -1.06552E-004	  3.38926E-005	 -6.89464E-005	 -4.24821E-005	 -3.35938E-005	 -4.35791E-005	
  6.29146E+002	 -2.51232E-005	 -9.66127E-007	 -5.35280E-005	  5.71609E-006	  4.50892E-005	 -6.31066E-005	 -1.01282E-004	 -8.28929E-005	  5.29940E-005	 -8.21210E-005	  2.88651E-005	
  6.81574E+002	 -7.32019E-006	 -8.50999E-006	 -7.64225E-005	  2.44640E-005	 -4.87434E-005	  1.14041E-006	  1.40690E-005	  3.70396E-005	  3.68449E-005	 -1.40562E-005	 -3.90278E-005	
  7.34003E+002	  1.31267E-005	  8.49772E-005	  9.30814E-005	 -7.50600E-005	  4.84310E-005	  2.25320E-005	  1.28471E-005	 -7.68812E-005	 -1.20377E-005	  4.87638E-005	 -1.53868E-005	
  7.86432E+002	  1.38064E-005	  1.37649E-005	  8.41799E-005	 -7.23245E-006	  9.11871E-005	  7.35879E-005	 -3.09982E-005	 -2.75946E-005	  4.74038E-006	 -1.27539E-005	 -5.08168E-005	
  8.38861E+002	 -1.14495E-005	 -4.99887E-005	 -6.51263E-005	 -2.29789E-005	  4.02013E-005	  4.50856E-005	 -2.41130E-005	  1.33720E-005	 -4.39786E-005	 -3.88236E-005	  3.18552E-005	
  9.43718E+002	  3.99500E-006	 -3.26765E-005	 -3.30402E-005	  5.12778E-006	  3.46535E-005	  5.86813E-005	 -3.12392E-005	 -3.60625E-005	  5.40451E-005	 -6.64828E-006	  2.71089E-005	
  1.04858E+003	 -1.38831E-005	  6.45736E-005	  3.45513E-005	  5.45299E-006	 -6.61853E-005	 -2.71444E-005	 -2.29453E-005	 -1.01124E-004	  3.51001E-005	 -5.43065E-005	 -6.80340E-006	
  1.15343E+003	 -1.07891E-005	 -1.00057E-005	  7.28004E-005	 -4.91766E-005	  7.99022E-007	  1.93706E-005	 -4.25524E-005	  6.33473E-005	 -6.39382E-005	 -4.42990E-005	 -5.42360E-005	
  1.25829E+003	 -1.96262E-005	 -5.14741E-005	  3.65048E-005	  5.10594E-005	 -1.95734E-005	 -2.16003E-005	 -7.95230E-006	 -7.90557E-005	 -9.78356E-005	 -4.67495E-005	  4.04145E-005	
  1.36315E+003	  1.55402E-005	  7.35119E-006	 -2.39628E-005	  4.28291E-005	  4.46629E-005	 -9.97085E-007	  5.57191E-005	  1.89878E-005	  3.54915E-005	  2.41682E-005	 -4.88484E-005	
  1.46801E+003	 -1.10601E-005	  2.54970E-005	 -3.43856E-005	  3.06382E-005	 -5.19656E-005	 -5.91319E-005	 -9.40724E-006	 -2.05538E-005	  4.36226E-005	  3.62922E-005	 -7.12068E-005	
  1.57286E+003	  5.89675E-006	  3.86116E-006	  7.80247E-005	 -1.54193E-005	 -1.74275E-005	 -2.94008E-005	  1.79193E-005	 -7.59120E-005	  2.88226E-005	 -3.37592E-005	  1.02259E-004	
  1.67772E+003	  9.25201E-006	  5.62851E-006	  2.86519E-005	  3.90893E-005	  1.18184E-005	 -1.39843E-005	  3.52091E-005	 -1.06823E-005	 -4.43357E-005	 -9.50517E-006	  5.06304E-005	
  1.88744E+003	 -5.75152E-006	 -3.09302E-006	 -3.71222E-005	  1.89830E-005	  3.00009E-005	 -4.84832E-005	  5.13996E-006	 -1.23985E-005	 -2.31915E-005	 -3.09850E-007	  1.29594E-005	
  2.09715E+003	 -1.65082E-005	 -3.07463E-005	 -4.36164E-005	  1.33341E-005	 -3.75939E-005	 -2.36411E-005	  1.15379E-005	 -9.58342E-006	 -2.14382E-005	 -5.88496E-006	 -1.74501E-005	
  2.30687E+003	  7.37745E-006	  2.53096E-005	  5.05999E-005	  8.43053E-006	  6.84715E-005	 -1.91177E-005	 -2.02577E-005	  3.98714E-005	 -1.99193E-005	 -2.05286E-005	 -3.90851E-005	
  2.51658E+003	  1.12948E-005	 -1.00801E-005	  5.96062E-006	 -3.38048E-006	  5.87053E-006	  5.69662E-005	  4.31493E-005	  8.19507E-006	  2.83834E-005	 -7.23090E-007	 -2.13934E-005	
  2.72630E+003	  2.85730E-006	  9.58055E-006	 -4.88856E-006	 -1.26511E-005	  4.02856E-005	 -3.19649E-006	 -3.27432E-005	 -8.49446E-006	 -1.42633E-005	  4.65392E-005	  8.40471E-006	
  2.93601E+003	  8.60507E-006	  6.86842E-006	  3.25005E-005	  3.79528E-006	  2.34156E-005	 -5.17008E-005	  3.44667E-005	  3.89008E-005	  3.40393E-005	 -2.42203E-005	 -1.20149E-005	
  3.14573E+003	 -3.33375E-005	  1.29671E-005	 -5.85794E-005	 -3.23309E-005	 -5.70912E-005	 -3.91439E-005	 -4.07640E-005	 -2.92005E-005	  2.78493E-006	 -7.28732E-005	 -1.91436E-005	
  3.35544E+003	 -1.17671E-005	 -2.58948E-005	 -2.09784E-005	 -4.31566E-005	 -6.17486E-005	  2.40811E-005	 -6.60756E-006	 -8.19735E-006	  2.42881E-005	  6.60405E-006	 -6.06062E-006	
  3.77487E+003	 -3.79975E-006	 -1.16813E-005	 -2.66720E-005	 -1.26393E-005	 -1.27159E-005	 -1.35747E-005	 -1.20130E-005	  2.05150E-005	  3.12935E-005	  1.78623E-005	 -1.83723E-005	
  4.19430E+003	  1.14382E-005	  1.53181E-005	 -4.15248E-005	  2.12633E-005	  4.11799E-006	  9.79472E-006	  5.03411E-005	  1.34504E-006	  4.30336E-005	  1.45621E-007	  1.05479E-005	
  4.61373E+003	 -8.83681E-006	 -3.29288E-006	 -1.66078E-005	  2.91258E-005	  1.22267E-005	 -9.42046E-006	  1.27987E-005	 -5.21692E-005	 -3.50438E-005	 -2.26071E-005	 -3.37806E-006	
  5.03317E+003	  1.93073E-007	  3.53088E-005	  1.11602E-005	 -3.90158E-005	  2.34132E-005	  1.19635E-005	 -1.23173E-005	 -1.09837E-005	 -9.94631E-006	  9.70352E-006	 -1.73552E-005	
  5.45260E+003	 -1.50487E-005	 -2.03824E-005	 -1.37184E-005	 -3.18606E-005	 -7.68736E-006	 -1.89999E-005	 -2.67964E-005	  1.31629E-006	 -1.83118E-005	 -9.23977E-006	 -4.80694E-006	
  5.87203E+003	  5.99352E-006	 -1.52792E-005	 -8.11719E-006	 -5.78248E-006	 -3.37001E-005	  1.82306E-005	  8.21620E-006	  5.48681E-005	  6.80401E-007	  4.18533E-006	  3.66335E-005	
  6.29146E+003	  1.50367E-006	 -1.28257E-005	  3.18055E-006	  2.22950E-005	 -8.72453E-006	 -4.09062E-005	 -3.55404E-005	  3.30725E-005	  5.00216E-005	 -1.48525E-005	  1.93164E-005	
  6.71089E+003	  1.70570E-005	  9.98466E-006	  2.11379E-005	  1.47630E-005	 -1.17028E-005	 -1.84442E-005	  4.49574E-005	  3.06748E-005	  4.48943E-005	  5.93103E-006	  2.83738E-005	
  7.54975E+003	 -7.65888E-006	  7.95717E-006	  3.46740E-005	 -8.08584E-005	 -1.63549E-005	 -2.40416E-005	 -3.06791E-006	 -1.96123E-005	 -9.51723E-006	  7.41040E-006	  2.68220E-005	
  8.38861E+003	  2.18009E-006	 -8.27063E-006	  2.30996E-005	 -2.51608E-005	 -1.42352E-005	  5.35448E-005	 -3.98214E-005	  4.48339E-006	  6.63825E-006	  2.12085E-005	  3.14340E-007	
  9.22747E+003	 -2.64012E-007	  1.10701E-005	  1.09780E-005	 -1.66296E-005	  9.16971E-006	 -3.26882E-006	  4.24593E-005	  2.53790E-006	 -3.73825E-005	 -3.67537E-006	 -1.78987E-005	
  1.00663E+004	 -1.12191E-005	  1.70948E-005	  1.22950E-005	 -5.69823E-005	 -1.12593E-006	 -1.55885E-005	 -4.35935E-005	 -2.77782E-005	  1.29631E-005	 -3.81459E-005	  2.86701E-005	
  1.09052E+004	  4.35808E-006	 -2.86567E-006	 -2.90892E-005	  2.87762E-005	  1.49756E-005	  1.40609E-005	  9.03917E-006	  6.59577E-006	  1.83068E-005	 -1.49493E-005	 -1.26948E-006	
  1.17441E+004	 -6.11289E-006	 -1.40978E-005	 -2.57595E-005	 -5.02558E-005	  2.45185E-005	 -4.15894E-005	  1.32506E-005	  2.27662E-005	 -6.60333E-007	  1.49851E-005	 -4.28635E-006	
  1.25829E+004	  7.32903E-006	 -1.86166E-005	 -8.08475E-006	  4.67718E-005	  1.62579E-006	  5.86597E-005	 -2.37090E-005	 -1.85435E-005	 -1.91242E-005	  4.02232E-005	  1.40878E-005	

"Count Rate"
       0.11719	      89.56936	       0.00000	       0.00000	       0.00000
       0.23438	      89.88465	       0.00000	       0.00000	       0.00000
       0.35156	      90.36185	       0.00000	       0.00000	       0.00000
       0.46875	      88.46156	       0.00000	       0.00000	       0.00000
       0.58594	      94.74191	       0.00000	       0.00000	       0.00000
       0.70313	      96.06274	       0.00000	       0.00000	       0.00000
       0.82031	      93.48924	       0.00000	       0.00000	       0.00000
       0.93750	      89.02399	       0.00000	       0.00000	       0.00000
       1.05469	      89.77387	       0.00000	       0.00000	       0.00000
       1.17188	      93.97497	       0.00000	       0.00000	       0.00000
       1.28906	      94.61408	       0.00000	       0.00000	       0.00000
       1.40625	      90.95836	       0.00000	       0.00000	       0.00000
       1.52344	      92.90126	       0.00000	       0.00000	       0.00000
       1.64063	      92.24511	       0.00000	       0.00000	       0.00000
       1.75781	      93.26768	       0.00000	       0.00000	       0.00000
       1.87500	      94.29026	       0.00000	       0.00000	       0.00000
       1.99219	      96.42064	       0.00000	       0.00000	       0.00000
       2.10938	      92.94387	       0.00000	       0.00000	       0.00000
       2.22656	      93.33585	       0.00000	       0.00000	       0.00000
       2.34375	      91.43556	       0.00000	       0.00000	       0.00000
       2.46094	      90.09769	       0.00000	       0.00000	       0.00000
       2.57813	      91.35887	       0.00000	       0.00000	       0.00000
       2.69531	      93.36142	       0.00000	       0.00000	       0.00000
       2.81250	      93.34438	       0.00000	       0.00000	       0.00000
       2.92969	      91.52078	       0.00000	       0.00000	       0.00000
       3.04688	      92.99500	       0.00000	       0.00000	       0.00000
       3.16406	      92.75639	       0.00000	       0.00000	       0.00000
       3.28125	      89.04955	       0.00000	       0.00000	       0.00000
       3.39844	      87.05552	       0.00000	       0.00000	       0.00000
       3.51563	      92.69675	       0.00000	       0.00000	       0.00000
       3.63281	      96.30986	       0.00000	       0.00000	       0.00000
       3.75000	      90.43855	       0.00000	       0.00000	       0.00000
       3.86719	      92.99500	       0.00000	       0.00000	       0.00000
       3.98438	      88.41044	       0.00000	       0.00000	       0.00000
       4.10156	      94.46922	       0.00000	       0.00000	       0.00000
       4.21875	      91.10323	       0.00000	       0.00000	       0.00000
       4.33594	      91.26514	       0.00000	       0.00000	       0.00000
       4.45313	      91.49522	       0.00000	       0.00000	       0.00000
       4.57031	      91.28218	       0.00000	       0.00000	       0.00000
       4.68750	      98.31241	       0.00000	       0.00000	       0.00000
       4.80469	      92.22807	       0.00000	       0.00000	       0.00000
       4.92188	      93.61707	       0.00000	       0.00000	       0.00000
       5.03906	      90.45560	       0.00000	       0.00000	       0.00000
       5.15625	      91.02654	       0.00000	       0.00000	       0.00000
       5.27344	      93.84715	       0.00000	       0.00000	       0.00000
       5.39063	      90.77941	       0.00000	       0.00000	       0.00000
       5.50781	      89.96987	       0.00000	       0.00000	       0.00000
       5.62500	      91.92129	       0.00000	       0.00000	       0.00000
       5.74219	      89.03251	       0.00000	       0.00000	       0.00000
       5.85938	      89.97839	       0.00000	       0.00000	       0.00000
       5.97656	      89.79944	       0.00000	       0.00000	       0.00000
       6.09375	      94.88676	       0.00000	       0.00000	       0.00000
       6.21094	      92.82457	       0.00000	       0.00000	       0.00000
       6.32813	      90.14030	       0.00000	       0.00000	       0.00000
       6.44531	      90.17439	       0.00000	       0.00000	       0.00000
       6.56250	      91.92129	       0.00000	       0.00000	       0.00000
       6.67969	      90.76237	       0.00000	       0.00000	       0.00000
       6.79688	      91.83607	       0.00000	       0.00000	       0.00000
       6.91406	      95.43214	       0.00000	       0.00000	       0.00000
       7.03125	      94.08575	       0.00000	       0.00000	       0.00000
       7.14844	      89.86761	       0.00000	       0.00000	       0.00000
       7.26563	      92.44962	       0.00000	       0.00000	       0.00000
       7.38281	      91.27366	       0.00000	       0.00000	       0.00000
       7.50000	      91.06915	       0.00000	       0.00000	       0.00000
       7.61719	      89.65457	       0.00000	       0.00000	       0.00000
       7.73438	      88.14627	       0.00000	       0.00000	       0.00000
       7.85156	      96.25021	       0.00000	       0.00000	       0.00000
       7.96875	      93.54037	       0.00000	       0.00000	       0.00000
       8.08594	      90.94984	       0.00000	       0.00000	       0.00000
       8.20313	      96.11386	       0.00000	       0.00000	       0.00000
       8.32031	      92.33884	       0.00000	       0.00000	       0.00000
       8.43750	      88.37635	       0.00000	       0.00000	       0.00000
       8.55469	      90.78793	       0.00000	       0.00000	       0.00000
       8.67188	      94.10279	       0.00000	       0.00000	       0.00000
       8.78906	      93.65115	       0.00000	       0.00000	       0.00000
       8.90625	      95.33841	       0.00000	       0.00000	       0.00000
       9.02344	      91.11175	       0.00000	       0.00000	       0.00000
