ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"11:06:27"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   2793974
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	      53.49066
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  53.670"	" 2,  54.143"	" 3,  53.939"	" 4,  53.366"	" 5,  53.553"	" 6,  53.655"	" 7,  53.826"	" 8,  53.307"	" 9,  53.389"	"10,  53.491"	
  3.07200E+000	  4.94237E-004	  6.34604E-004	 -2.62828E-005	  8.90996E-004	  1.90494E-003	 -1.95677E-003	  1.78394E-003	  1.73868E-003	 -9.41576E-004	 -7.14941E-004	  1.62878E-003	
  3.27680E+000	  2.94820E-004	  1.46306E-003	  2.12521E-004	 -4.67900E-004	  4.16270E-004	 -1.05194E-003	  1.02767E-003	  1.02892E-003	 -2.29832E-004	 -7.60908E-004	  1.31034E-003	
  3.68640E+000	 -1.39918E-004	  7.46838E-004	  8.63507E-005	 -6.59720E-004	 -4.49867E-004	 -8.67228E-004	 -4.49009E-004	  4.10053E-004	 -9.09129E-004	  9.83612E-005	  5.94173E-004	
  4.09600E+000	 -1.21897E-004	  1.64738E-003	 -8.84236E-004	 -1.11121E-004	 -1.23491E-003	 -4.50020E-004	 -1.33311E-003	 -3.98797E-005	 -4.59657E-004	  1.45077E-003	  1.95806E-004	
  4.50560E+000	  3.27504E-004	  5.13984E-004	  1.20545E-003	 -1.09864E-004	 -9.20513E-004	 -3.92500E-004	  3.02692E-004	  1.39482E-003	  4.41337E-004	  5.61832E-004	  2.77801E-004	
  4.91520E+000	  1.64448E-005	 -5.46101E-004	  8.19868E-004	  2.11198E-004	  2.98423E-005	 -3.91229E-004	 -6.88849E-004	  3.14955E-006	  5.56513E-004	  7.08448E-004	 -5.38392E-004	
  5.32480E+000	  7.30113E-004	  1.78077E-004	  8.32259E-004	  4.43706E-004	  1.75188E-003	 -2.63490E-004	 -2.94359E-005	 -2.17711E-005	  1.09539E-003	  1.19090E-003	  2.12360E-003	
  5.73440E+000	  4.25401E-004	  8.48309E-004	 -6.94308E-004	  6.22309E-004	 -2.50344E-004	  2.88337E-005	  9.63430E-004	  2.49935E-004	  7.58968E-004	  3.00019E-004	  1.42685E-003	
  6.14400E+000	 -2.63244E-005	  7.51806E-005	 -7.86990E-004	 -5.31526E-004	 -3.20261E-004	  2.68000E-004	  6.83959E-004	 -2.63524E-005	 -9.46137E-004	  7.74177E-004	  5.46704E-004	
  6.55360E+000	  5.03220E-005	  1.51422E-004	  3.64941E-004	 -7.25845E-004	 -9.46490E-004	 -5.41588E-004	  7.75735E-005	  2.97143E-004	 -5.92064E-004	  1.28067E-003	  1.13746E-003	
  7.37280E+000	 -1.24741E-004	 -1.32451E-003	  7.38751E-004	 -9.50067E-004	 -1.01209E-003	  1.01557E-003	 -8.82159E-004	  1.11300E-003	  3.01176E-004	 -3.17365E-004	  7.02932E-005	
  8.19200E+000	  2.83264E-004	  8.17054E-004	  7.27253E-004	 -1.19082E-004	 -4.19464E-004	  1.72023E-004	  1.29002E-004	  1.01974E-003	 -8.59353E-004	  4.35831E-004	  9.29638E-004	
  9.01120E+000	  1.85301E-004	  1.06186E-003	  1.05380E-003	 -3.47566E-005	 -6.24382E-004	  8.21058E-004	 -2.32656E-004	  5.09893E-004	 -5.30115E-004	  6.36093E-004	 -8.07795E-004	
  9.83040E+000	  7.74169E-005	  1.26314E-003	  1.88864E-004	 -1.46109E-005	  6.47401E-005	  3.95143E-005	  1.10171E-004	 -1.09089E-003	 -2.29807E-005	  1.06269E-003	 -8.26473E-004	
  1.06496E+001	  2.66985E-004	  1.87111E-003	  1.78079E-003	  4.33928E-004	  7.04809E-004	 -4.38676E-004	 -1.13357E-003	 -4.79061E-004	 -9.02792E-005	  2.32343E-006	  1.84604E-005	
  1.14688E+001	  2.52561E-004	  6.34555E-004	  6.14772E-004	  5.43369E-004	  1.02784E-003	 -6.14929E-004	 -1.13861E-003	  4.34711E-004	  7.70457E-005	  1.15505E-003	 -2.08197E-004	
  1.22880E+001	 -1.70932E-004	 -1.04882E-003	  4.66348E-004	 -6.94388E-004	  5.24008E-004	  1.28124E-004	 -9.00646E-004	  1.87660E-005	  4.92615E-005	  5.49290E-004	 -8.01264E-004	
  1.31072E+001	 -1.38972E-004	 -5.31366E-004	  1.24044E-005	 -2.49993E-004	  1.23766E-004	 -6.07386E-005	 -3.73966E-006	 -8.10949E-004	 -7.02922E-005	  5.85704E-004	 -3.84515E-004	
  1.47456E+001	 -1.36240E-004	 -2.46710E-004	  3.61324E-004	  6.67349E-004	 -1.25889E-003	 -2.67355E-004	  1.50715E-004	 -8.44652E-004	 -9.02816E-004	  4.99913E-004	  4.78721E-004	
  1.63840E+001	  7.62044E-005	 -5.68613E-005	 -2.77459E-004	  6.54061E-004	  2.43688E-004	 -2.64887E-004	  2.15648E-004	  1.44155E-004	  1.55782E-004	  4.95736E-004	 -5.47819E-004	
  1.80224E+001	  2.58347E-004	  1.34901E-003	  2.49615E-004	  1.21393E-003	  2.34229E-004	 -1.76905E-004	 -3.83877E-005	 -1.22463E-004	  8.05477E-004	  3.51200E-004	 -1.28224E-003	
  1.96608E+001	  2.83242E-004	  4.74436E-004	  1.71977E-004	  8.27250E-004	  6.02140E-004	  9.17782E-004	 -1.00282E-003	  4.02247E-004	  9.74472E-005	 -1.85296E-004	  5.27255E-004	
  2.12992E+001	 -4.46229E-004	  2.32212E-004	 -6.85981E-004	 -1.74837E-004	 -1.29756E-003	 -1.69743E-004	 -7.28282E-004	 -1.35105E-004	 -1.05487E-003	 -7.53397E-004	  3.05282E-004	
  2.29376E+001	 -3.19001E-004	 -7.11193E-004	 -2.37363E-004	  6.63650E-004	  2.39465E-004	 -1.50413E-003	 -1.99052E-004	 -1.16766E-004	  4.79313E-005	 -8.79820E-004	 -4.92733E-004	
  2.45760E+001	  1.95648E-004	 -1.36880E-004	 -5.05131E-004	  1.22101E-003	 -2.85585E-004	  1.31632E-004	 -3.42392E-004	  4.09326E-004	 -1.74345E-005	  8.38496E-004	  6.43441E-004	
  2.62144E+001	  1.93777E-004	  4.53330E-005	 -2.38210E-004	 -2.05421E-004	  4.46627E-004	  8.28712E-004	  1.73948E-004	  2.71605E-004	 -3.22313E-004	  6.34583E-004	  3.02901E-004	
  2.94912E+001	 -3.15744E-005	 -2.53234E-004	  8.70930E-005	 -2.23867E-004	  9.13900E-005	  7.17388E-004	 -2.79067E-004	 -2.07413E-005	 -2.97985E-004	 -3.87471E-004	  2.50750E-004	
  3.27680E+001	 -1.13003E-004	 -1.94672E-004	  3.45628E-004	 -1.60096E-004	  1.66616E-004	  8.53085E-004	 -4.64354E-004	 -5.76660E-004	  1.20839E-004	 -7.53469E-004	 -4.66946E-004	
  3.60448E+001	 -2.51042E-005	  1.89969E-005	 -3.00949E-004	 -3.74914E-005	 -6.15053E-004	 -6.99038E-005	 -3.39862E-005	  2.52061E-004	  3.62090E-004	  1.80298E-004	 -7.10438E-006	
  3.93216E+001	 -1.93987E-004	  6.83155E-005	  6.29598E-004	 -2.24715E-004	 -6.89936E-004	 -5.03404E-004	 -3.30722E-004	 -3.61301E-004	  2.00451E-006	 -3.27245E-005	 -4.96983E-004	
  4.25984E+001	 -1.48792E-004	 -3.24455E-005	 -4.89912E-004	 -7.51645E-004	  7.58824E-005	  4.58364E-004	  8.64702E-005	  2.56074E-005	  6.29686E-005	 -2.00965E-004	 -7.22250E-004	
  4.58752E+001	 -1.27411E-004	 -7.12092E-004	  2.03844E-004	 -5.48205E-004	  2.64585E-004	  2.01715E-004	 -7.47868E-005	 -1.31339E-004	 -5.63381E-004	  5.49675E-004	 -4.64129E-004	
  4.91520E+001	  7.85325E-005	 -6.99909E-005	 -5.81856E-004	  5.67144E-004	 -7.08559E-005	  3.35202E-004	  4.94097E-004	 -6.01458E-005	  6.92789E-004	 -9.67340E-004	  4.46282E-004	
  5.24288E+001	  9.00869E-005	 -1.62529E-004	 -2.35162E-004	  5.27608E-004	 -1.74132E-004	  2.17643E-004	  2.06279E-004	  1.93755E-004	  4.25691E-004	  1.31577E-004	 -2.29860E-004	
  5.89824E+001	 -7.14223E-006	 -2.47850E-005	 -2.05486E-004	  4.69741E-005	  1.56540E-004	  7.08767E-005	  1.35874E-004	  1.42895E-004	 -2.89678E-004	 -2.67369E-004	  1.62735E-004	
  6.55360E+001	  1.40596E-004	  2.93144E-004	 -1.22004E-004	  7.67658E-004	  5.11386E-005	 -1.44577E-004	  5.99802E-005	  1.23554E-005	 -3.46710E-004	  5.98975E-004	  2.36001E-004	
  7.20896E+001	 -3.76571E-006	 -7.01050E-004	  3.42174E-004	  4.33887E-005	  4.47827E-004	  9.45708E-005	  1.96999E-004	  2.43991E-004	 -1.83108E-005	 -6.28908E-004	 -5.83393E-005	
  7.86432E+001	  5.10789E-005	 -3.61404E-004	  6.10231E-005	  2.75861E-004	 -2.35258E-004	 -2.81117E-004	  1.51983E-004	  2.20322E-005	  3.38367E-004	  5.73811E-004	 -3.45093E-005	
  8.51968E+001	 -4.00113E-007	 -3.48144E-004	 -3.67463E-004	 -2.34494E-004	  1.24056E-004	 -3.10011E-005	  7.54073E-005	  1.85340E-004	  1.85976E-004	  4.91116E-004	 -8.47948E-005	
  9.17504E+001	  2.29984E-004	  6.28347E-004	  5.60859E-004	  4.46354E-004	 -6.70838E-004	  3.55887E-004	  5.52070E-004	  5.35427E-004	 -1.42845E-004	  7.49691E-004	 -7.15115E-004	
  9.83040E+001	 -1.27932E-004	  3.09431E-004	 -4.49727E-004	 -1.93373E-004	  1.84237E-004	 -5.05506E-004	 -3.66938E-004	  2.64585E-004	  2.63997E-004	 -2.10433E-004	 -5.75592E-004	
  1.04858E+002	  7.13615E-005	  8.93613E-005	 -2.36691E-004	  2.54435E-004	  2.50656E-004	 -3.29786E-004	  2.52901E-004	  2.32472E-004	  3.57174E-004	 -1.05900E-004	 -5.10074E-005	
  1.17965E+002	  6.04783E-005	 -1.07944E-005	  1.37730E-004	  2.16885E-004	  1.51492E-004	  3.73504E-005	  8.93053E-005	 -2.02570E-004	  1.30442E-004	  1.43196E-004	 -8.82549E-005	
  1.31072E+002	  2.85362E-005	 -3.70421E-004	 -1.30977E-004	 -2.74443E-004	  5.22038E-004	 -5.15823E-005	 -1.76444E-004	  6.45126E-006	 -2.07965E-005	  6.61171E-004	  1.20365E-004	
  1.44179E+002	  8.03138E-005	  3.64790E-004	 -2.33684E-005	  1.11280E-004	  4.02654E-004	  3.22714E-004	  1.24040E-004	 -5.58015E-004	  5.96369E-005	  1.51242E-004	 -1.51835E-004	
  1.57286E+002	  6.24522E-006	  9.77811E-005	  1.23465E-004	 -9.15359E-005	  4.78773E-006	  2.60515E-004	 -3.72586E-004	 -2.61855E-004	  4.60592E-005	  3.64267E-005	  2.19394E-004	
  1.70394E+002	  7.42418E-005	  1.57548E-004	  7.07376E-005	 -7.87574E-006	 -1.92025E-004	  2.35202E-004	 -5.39966E-005	  2.32737E-004	 -1.61422E-004	  4.23787E-004	  3.77269E-005	
  1.83501E+002	  1.01363E-004	  2.35708E-004	  3.81996E-004	  1.83071E-004	 -8.20001E-005	 -8.00561E-005	 -1.09980E-004	  1.30050E-004	  5.06963E-004	 -3.33723E-004	  1.81603E-004	
  1.96608E+002	 -5.01251E-005	  4.52451E-005	 -1.46283E-004	 -2.56088E-004	 -2.53824E-004	 -6.36422E-005	  2.53941E-004	 -1.09942E-004	 -2.70654E-004	  1.05998E-004	  1.94000E-004	
  2.09715E+002	  3.24619E-005	  1.80679E-004	 -1.85370E-005	  1.35834E-004	 -2.67932E-004	 -1.03886E-004	  8.49305E-005	 -1.61975E-004	  9.11004E-005	  7.60214E-005	  3.08385E-004	
  2.35930E+002	  5.47928E-005	  2.53921E-005	  2.60570E-004	  2.04904E-004	 -3.55935E-005	  4.66298E-005	 -8.78045E-005	  7.35794E-006	  1.95278E-004	  1.04494E-004	 -1.73300E-004	
  2.62144E+002	  3.91845E-005	 -1.77798E-004	  2.75134E-004	  1.41159E-004	  1.82137E-005	 -1.11482E-005	 -1.42421E-004	  8.83982E-005	 -1.83002E-004	  1.67437E-004	  2.15873E-004	
  2.88358E+002	  5.92004E-005	 -2.82653E-005	 -2.82680E-004	  2.69067E-004	  1.52959E-004	 -2.07001E-005	  7.14913E-005	  1.31712E-004	  1.14422E-004	  9.86890E-006	  1.74129E-004	
  3.14573E+002	 -1.03977E-005	  1.03433E-004	 -2.27987E-004	 -3.50112E-006	  1.49211E-004	 -1.56889E-004	  8.20748E-005	  2.01204E-004	  1.18482E-004	 -1.54343E-004	 -2.15661E-004	
  3.40787E+002	  1.01939E-004	  1.54097E-004	  1.36409E-004	  8.85923E-005	  3.02581E-005	  9.87626E-005	  1.25834E-004	  3.69900E-004	 -2.00028E-007	 -2.09433E-004	  2.25173E-004	
  3.67002E+002	  1.22737E-004	 -8.75202E-005	  2.42990E-005	  1.94419E-004	  9.17282E-005	  4.46612E-005	  2.20365E-006	 -1.13497E-004	  3.25312E-004	  4.60495E-004	  2.85270E-004	
  3.93216E+002	  7.15720E-005	  6.36914E-005	 -7.81574E-005	  4.12469E-005	  2.33516E-005	 -6.24189E-005	  6.00329E-005	  4.13802E-004	  1.23376E-004	  1.03608E-004	  2.71881E-005	
  4.19430E+002	  3.43178E-005	  2.10940E-005	  2.27606E-004	  1.09744E-004	  1.47258E-004	 -2.09621E-004	 -2.56145E-004	  3.00203E-004	  2.52459E-005	  1.04934E-004	 -1.27139E-004	
  4.71859E+002	 -3.73215E-005	 -1.29477E-004	 -7.03845E-005	 -2.51419E-005	 -7.60831E-005	  1.74918E-004	 -3.13387E-004	 -2.46232E-006	  5.72275E-005	  4.41213E-005	 -3.25457E-005	
  5.24288E+002	 -3.98047E-005	 -3.18698E-004	 -5.30084E-005	  1.60415E-004	 -7.99558E-005	  2.43502E-004	 -4.06809E-004	 -1.34475E-006	 -1.01502E-004	  5.01309E-006	  1.54341E-004	
  5.76717E+002	  7.77881E-005	 -1.01655E-004	  1.66068E-004	  1.01835E-004	  1.21249E-004	 -2.95619E-005	  6.64513E-005	  3.14320E-004	  1.36610E-004	 -7.41965E-006	  9.98451E-006	
  6.29146E+002	  5.18761E-005	 -2.12774E-005	  6.29961E-005	  1.91448E-004	 -3.17561E-005	 -1.76822E-005	  1.05306E-004	  2.36821E-005	  1.98574E-005	  7.83587E-005	  1.07829E-004	
  6.81574E+002	  7.95815E-005	  1.77133E-004	 -7.28010E-005	 -1.32700E-004	  1.64858E-004	  1.69931E-004	  1.17209E-004	  2.65983E-004	  3.68907E-006	  3.26220E-004	 -2.23707E-004	
  7.34003E+002	 -2.39560E-005	  4.86063E-005	  2.58578E-005	  1.52196E-006	  2.88055E-005	 -8.70422E-005	 -5.24214E-005	 -5.53117E-005	 -9.56232E-006	  6.26315E-005	 -2.02645E-004	
  7.86432E+002	  2.90890E-005	  3.34359E-005	  2.13733E-004	 -6.05507E-006	 -1.23814E-004	  4.86065E-005	  8.28410E-005	 -1.66812E-004	  1.20375E-005	  1.29169E-004	  6.77482E-005	
  8.38861E+002	  3.47985E-005	  1.00915E-004	  1.02196E-004	 -4.77438E-005	  2.87093E-005	  8.44500E-005	 -1.69639E-004	  1.37325E-004	 -6.74173E-005	  1.34134E-004	  4.50559E-005	
  9.43718E+002	 -1.01418E-005	  3.25002E-005	 -1.39306E-005	  1.72643E-005	  6.83960E-005	 -7.29568E-005	 -1.04809E-004	  1.10701E-004	 -1.01441E-005	 -3.20759E-005	 -9.63636E-005	
  1.04858E+003	 -8.05642E-005	  9.98650E-005	 -3.13394E-005	 -9.52378E-005	 -1.50490E-004	 -1.27493E-004	 -8.29175E-005	 -1.30523E-004	 -5.25749E-005	 -3.31237E-004	  9.63043E-005	
  1.15343E+003	 -4.12591E-005	 -9.28386E-005	 -1.41935E-004	  1.13679E-004	 -5.98648E-005	 -7.18078E-005	 -8.10794E-005	 -3.53709E-005	 -5.76838E-005	  9.58362E-005	 -8.15270E-005	
  1.25829E+003	  4.86911E-005	  1.87645E-004	 -9.15329E-005	  2.60585E-004	 -1.04656E-004	  4.83134E-005	  6.99673E-006	  8.31238E-005	  7.81461E-005	  5.60540E-005	 -3.77646E-005	
  1.36315E+003	  2.27096E-005	  2.85019E-007	  4.39103E-005	 -6.05470E-006	 -1.14485E-004	 -1.18332E-004	  8.77109E-005	  1.02376E-004	  9.09402E-005	  1.38607E-004	  2.13769E-006	
  1.46801E+003	 -4.39021E-006	 -2.60962E-005	 -3.71666E-005	 -1.75344E-006	 -1.10895E-004	 -2.76460E-005	  2.26029E-005	  1.10689E-004	 -1.02229E-004	  4.31413E-005	  8.54508E-005	
  1.57286E+003	 -1.15518E-005	  1.47071E-004	  4.62917E-005	  1.58991E-005	 -3.16572E-005	 -7.48823E-005	  6.16420E-006	  2.00528E-005	 -1.20979E-004	 -8.46982E-005	 -3.87797E-005	
  1.67772E+003	 -5.67853E-006	  3.43478E-005	  1.06081E-004	  5.47612E-005	 -7.70590E-005	 -3.40300E-005	 -4.01305E-005	  8.23939E-007	 -5.38065E-005	 -3.27015E-005	 -1.50718E-005	
  1.88744E+003	 -1.22978E-005	  6.20394E-006	  2.45128E-005	  6.46167E-005	 -6.59243E-005	 -8.53092E-006	 -5.59970E-005	  2.16559E-005	 -1.31808E-004	  1.30212E-005	  9.27258E-006	
  2.09715E+003	 -2.55980E-005	 -2.11429E-004	 -7.75216E-005	 -1.30410E-005	 -1.05936E-004	  5.48801E-005	  1.24049E-004	 -1.08461E-005	 -5.61435E-005	  8.15499E-005	 -4.15414E-005	
  2.30687E+003	  1.07505E-005	  6.85402E-005	  1.27197E-004	  4.28767E-006	 -3.42201E-005	  6.13484E-005	  9.05673E-005	 -1.38264E-004	 -3.35470E-005	 -4.97943E-006	 -3.34251E-005	
  2.51658E+003	 -1.65045E-005	  6.13500E-005	  7.55060E-006	  7.08754E-005	  2.40481E-005	 -7.40204E-005	 -1.57522E-004	 -9.22325E-006	 -3.12064E-005	 -1.23154E-004	  6.62572E-005	
  2.72630E+003	 -4.05904E-005	 -6.85833E-005	 -2.85964E-005	 -1.33278E-004	 -1.63438E-006	 -1.50674E-005	  6.36291E-007	 -9.26981E-005	  1.64024E-006	 -1.35816E-004	  6.74931E-005	
  2.93601E+003	 -2.80121E-005	 -9.96986E-005	 -9.01073E-005	 -5.57043E-006	  8.70053E-005	 -8.92483E-005	  3.62818E-005	  4.30671E-006	  8.06530E-005	 -1.86962E-004	 -1.67808E-005	
  3.14573E+003	 -2.92534E-005	  9.15198E-005	 -8.80057E-006	 -1.92866E-005	  1.43492E-005	  5.32594E-005	 -8.08978E-005	 -8.31666E-005	 -1.83322E-005	 -2.34167E-004	 -7.01172E-006	
  3.35544E+003	 -3.88952E-005	  6.22624E-005	 -7.33903E-005	 -1.42472E-004	  6.14119E-005	  3.30845E-005	 -1.08669E-004	 -1.34713E-005	 -4.00246E-005	 -1.16643E-004	 -5.10403E-005	
  3.77487E+003	 -2.28723E-005	 -6.75041E-005	  7.24321E-006	 -5.37573E-005	  5.31154E-007	 -1.31312E-006	  4.77649E-005	 -6.92582E-005	 -6.80349E-005	 -2.56398E-005	  1.24515E-006	
  4.19430E+003	  1.87977E-005	  5.47606E-005	  3.41684E-005	 -2.37061E-006	  4.46882E-005	 -1.06252E-005	  1.30698E-004	  4.09811E-005	 -6.08551E-005	  4.66849E-005	 -9.01528E-005	
  4.61373E+003	 -3.35952E-005	 -7.07925E-005	 -1.67136E-005	 -8.16734E-005	 -5.32202E-005	 -8.27073E-005	 -2.73516E-005	  6.78085E-005	  7.06888E-006	 -7.79847E-005	 -3.85833E-007	
  5.03317E+003	 -3.57491E-005	 -5.57925E-005	  3.12106E-005	 -1.39264E-004	 -1.47263E-005	 -7.73673E-005	 -6.08808E-005	  3.03241E-005	  6.30349E-005	 -6.74886E-005	 -6.65414E-005	
  5.45260E+003	 -2.13963E-005	 -6.39625E-008	 -4.47613E-005	 -9.68061E-005	 -5.99364E-005	 -3.68101E-005	 -3.37509E-005	  3.65495E-005	 -2.94854E-005	  7.93484E-006	  4.31668E-005	
  5.87203E+003	  5.02647E-006	 -1.02669E-004	  3.26080E-005	 -2.24340E-005	 -1.78878E-006	  9.96579E-005	  2.48365E-005	  6.26200E-005	 -1.59535E-005	  3.91813E-005	 -6.57941E-005	
  6.29146E+003	  2.50448E-006	 -4.48250E-005	  3.01112E-006	 -1.42285E-004	  2.01498E-005	  2.64288E-005	  6.83855E-006	  5.14294E-005	  5.11346E-005	  3.48646E-005	  1.82977E-005	
  6.71089E+003	  1.53342E-005	  7.86547E-005	  1.03291E-004	 -2.68767E-004	 -4.13720E-006	  2.20826E-005	  3.80167E-006	 -3.20587E-005	  6.00004E-005	  1.75894E-004	  1.45812E-005	
  7.54975E+003	 -2.21560E-006	  1.45013E-005	  5.11004E-005	 -1.83319E-004	 -4.07285E-005	  2.02157E-005	 -5.60685E-006	 -1.15119E-005	  6.34708E-005	  1.24852E-004	 -5.51300E-005	
  8.38861E+003	  2.43400E-005	  6.08403E-005	 -3.54556E-006	  6.11913E-005	  8.87768E-005	 -8.37435E-005	 -2.68918E-005	 -3.69807E-005	  3.43604E-005	  1.32293E-004	  1.70996E-005	
  9.22747E+003	  6.75452E-007	  3.41598E-005	  8.08631E-006	 -1.02238E-005	 -5.55901E-006	  1.22174E-004	  4.12716E-005	  7.64085E-007	 -2.27642E-004	 -2.59255E-005	  6.96487E-005	
  1.00663E+004	  1.56873E-006	  2.38841E-005	 -3.66847E-005	  1.06275E-005	  8.92656E-007	 -2.08045E-005	 -3.19873E-005	  4.73304E-005	 -5.02376E-005	 -1.16040E-005	  8.42707E-005	
  1.09052E+004	  4.28351E-005	 -1.18764E-005	  4.78027E-005	  1.10646E-004	 -6.13806E-005	  4.53227E-005	 -2.96244E-005	  7.42356E-005	  8.79969E-005	  3.78327E-005	  1.27396E-004	
  1.17441E+004	 -6.05113E-007	  2.82786E-006	  2.71408E-005	  5.19322E-005	 -6.25378E-005	 -5.53441E-005	  6.00501E-006	 -3.20032E-005	  6.53395E-005	  5.42469E-005	 -6.36583E-005	
  1.25829E+004	 -2.47219E-005	 -1.12094E-004	  9.77792E-006	  8.68801E-005	  9.06238E-005	 -1.13259E-004	  1.73085E-005	 -1.43472E-004	 -3.28769E-005	 -7.03351E-005	  2.02286E-005	

"Count Rate"
       0.11719	      57.68195	       0.00000	       0.00000	       0.00000
       0.23438	      50.87328	       0.00000	       0.00000	       0.00000
       0.35156	      51.80212	       0.00000	       0.00000	       0.00000
       0.46875	      52.62019	       0.00000	       0.00000	       0.00000
       0.58594	      51.48683	       0.00000	       0.00000	       0.00000
       0.70313	      51.57204	       0.00000	       0.00000	       0.00000
       0.82031	      52.87583	       0.00000	       0.00000	       0.00000
       0.93750	      51.69135	       0.00000	       0.00000	       0.00000
       1.05469	      54.47787	       0.00000	       0.00000	       0.00000
       1.17188	      51.98108	       0.00000	       0.00000	       0.00000
       1.28906	      53.31895	       0.00000	       0.00000	       0.00000
       1.40625	      54.48639	       0.00000	       0.00000	       0.00000
       1.52344	      54.93803	       0.00000	       0.00000	       0.00000
       1.64063	      52.81618	       0.00000	       0.00000	       0.00000
       1.75781	      52.20264	       0.00000	       0.00000	       0.00000
       1.87500	      54.12849	       0.00000	       0.00000	       0.00000
       1.99219	      53.26782	       0.00000	       0.00000	       0.00000
       2.10938	      52.96957	       0.00000	       0.00000	       0.00000
       2.22656	      51.12893	       0.00000	       0.00000	       0.00000
       2.34375	      52.14299	       0.00000	       0.00000	       0.00000
       2.46094	      53.78763	       0.00000	       0.00000	       0.00000
       2.57813	      50.87328	       0.00000	       0.00000	       0.00000
       2.69531	      54.84430	       0.00000	       0.00000	       0.00000
       2.81250	      53.24226	       0.00000	       0.00000	       0.00000
       2.92969	      57.22179	       0.00000	       0.00000	       0.00000
       3.04688	      53.92398	       0.00000	       0.00000	       0.00000
       3.16406	      53.97511	       0.00000	       0.00000	       0.00000
       3.28125	      55.01472	       0.00000	       0.00000	       0.00000
       3.39844	      52.10038	       0.00000	       0.00000	       0.00000
       3.51563	      53.78763	       0.00000	       0.00000	       0.00000
       3.63281	      51.49535	       0.00000	       0.00000	       0.00000
       3.75000	      54.52048	       0.00000	       0.00000	       0.00000
       3.86719	      51.59761	       0.00000	       0.00000	       0.00000
       3.98438	      59.27547	       0.00000	       0.00000	       0.00000
       4.10156	      52.36454	       0.00000	       0.00000	       0.00000
       4.21875	      53.19113	       0.00000	       0.00000	       0.00000
       4.33594	      54.75908	       0.00000	       0.00000	       0.00000
       4.45313	      55.24481	       0.00000	       0.00000	       0.00000
       4.57031	      53.33599	       0.00000	       0.00000	       0.00000
       4.68750	      49.16047	       0.00000	       0.00000	       0.00000
       4.80469	      52.82470	       0.00000	       0.00000	       0.00000
       4.92188	      52.25377	       0.00000	       0.00000	       0.00000
       5.03906	      53.79615	       0.00000	       0.00000	       0.00000
       5.15625	      52.27933	       0.00000	       0.00000	       0.00000
       5.27344	      54.86986	       0.00000	       0.00000	       0.00000
       5.39063	      56.19069	       0.00000	       0.00000	       0.00000
       5.50781	      56.38668	       0.00000	       0.00000	       0.00000
       5.62500	      54.84430	       0.00000	       0.00000	       0.00000
       5.74219	      54.78465	       0.00000	       0.00000	       0.00000
       5.85938	      57.53709	       0.00000	       0.00000	       0.00000
       5.97656	      54.14553	       0.00000	       0.00000	       0.00000
       6.09375	      55.40672	       0.00000	       0.00000	       0.00000
       6.21094	      51.34196	       0.00000	       0.00000	       0.00000
       6.32813	      55.33854	       0.00000	       0.00000	       0.00000
       6.44531	      52.69688	       0.00000	       0.00000	       0.00000
       6.56250	      54.24779	       0.00000	       0.00000	       0.00000
       6.67969	      53.60016	       0.00000	       0.00000	       0.00000
       6.79688	      51.44422	       0.00000	       0.00000	       0.00000
       6.91406	      52.88435	       0.00000	       0.00000	       0.00000
       7.03125	      53.77059	       0.00000	       0.00000	       0.00000
       7.14844	      55.73053	       0.00000	       0.00000	       0.00000
       7.26563	      50.90737	       0.00000	       0.00000	       0.00000
       7.38281	      54.51196	       0.00000	       0.00000	       0.00000
       7.50000	      56.53155	       0.00000	       0.00000	       0.00000
       7.61719	      51.01815	       0.00000	       0.00000	       0.00000
       7.73438	      54.26484	       0.00000	       0.00000	       0.00000
       7.85156	      52.78210	       0.00000	       0.00000	       0.00000
       7.96875	      52.11742	       0.00000	       0.00000	       0.00000
       8.08594	      52.12594	       0.00000	       0.00000	       0.00000
       8.20313	      56.07139	       0.00000	       0.00000	       0.00000
       8.32031	      55.10846	       0.00000	       0.00000	       0.00000
       8.43750	      52.75653	       0.00000	       0.00000	       0.00000
       8.55469	      50.83068	       0.00000	       0.00000	       0.00000
       8.67188	      55.33002	       0.00000	       0.00000	       0.00000
       8.78906	      51.98108	       0.00000	       0.00000	       0.00000
       8.90625	      52.10890	       0.00000	       0.00000	       0.00000
       9.02344	      53.92398	       0.00000	       0.00000	       0.00000
       9.14063	      53.58311	       0.00000	       0.00000	       0.00000
       9.25781	      53.29338	       0.00000	       0.00000	       0.00000
